We had great desserts (including the best cannoli I've ever had) and then they offered an after dinner drink, on the house.;food;positive
We had great desserts (including the best cannoli I've ever had) and then they offered an after dinner drink, on the house.;service;positive
The staff there is very attentive and down to earth.;service;positive
No free drink.;price;negative
Price and quality of fish alone will keep us from making a return visit.;food;negative
Price and quality of fish alone will keep us from making a return visit.;price;negative
While we enjoyed the food, we were highly disappointed by the poor service (waiter was not quite competent and SLOW service) and lack of remorse.;food;positive
While we enjoyed the food, we were highly disappointed by the poor service (waiter was not quite competent and SLOW service) and lack of remorse.;service;negative
As far as the service goes, the waitresses were not particularly friendly, but they got the job done.;service;conflict
By the time we were done, it was past 1:00am.;anecdotes/miscellaneous;neutral
Just moved to the neighborhood and we've been trying all the West Village Sushi restaurants.;anecdotes/miscellaneous;neutral
Why make a reservation if you aren't going to keep it?;service;negative
We were also seated promptly at the time of our reservation and the service was very quick and professional.;service;positive
I take all my NYC guests to VT's.;anecdotes/miscellaneous;positive
The staff was very attentive, the ambience lovely, and the food superb.;food;positive
The staff was very attentive, the ambience lovely, and the food superb.;service;positive
The staff was very attentive, the ambience lovely, and the food superb.;ambience;positive
My husband and I have been there a couple of times and each time we sat at the sushi bar (chef Yoshi) and ordered everything ala carte.;anecdotes/miscellaneous;neutral
IT IS WHAT MODERN CUISINE IS ALL ABOUT.;anecdotes/miscellaneous;positive
A great addition to Smith Street: finally, a place that's not pretentious and filled with women wearing Ugg boots.;anecdotes/miscellaneous;positive
Oh and it's too tiny for families with strollers.;ambience;negative
For all you lazy folks that don't want to come to Alphabet City, I say, good - stay out.;anecdotes/miscellaneous;neutral
(La Rosa is connected by a swinging door to the Mexican restaurant Pacifico).;anecdotes/miscellaneous;neutral
Another welcome addition to the neighborhood.;anecdotes/miscellaneous;positive
(Besides that there should be more restaurants like it around the city).;anecdotes/miscellaneous;positive
We've lived in the area for more than 8 years.;anecdotes/miscellaneous;neutral
Best Taiwanese food in NY!;food;positive
By far, the best pizza in Manhattan.;food;positive
However, it is jus too good to not praise it.;anecdotes/miscellaneous;positive
I am reluctant to write because I would not want my jem of a pizza place to become overcrowded.;anecdotes/miscellaneous;positive
The cold appetizer dishes taste like the way I remember them to taste when I was growing up in Taiwan.;food;positive
Visited there while on vacation and reading the reviews.;anecdotes/miscellaneous;neutral
Check it out.;anecdotes/miscellaneous;positive
This place is greatly welcome in the desolate little strip between the Prospect Expressway and Greenwood Cemetery - a wasteland we like to call The Sliv.;anecdotes/miscellaneous;positive
I work near-by, and they have the BEST oatmeal in the neighborhood- not a packaged or quick-cooked item.;food;positive
Everyone treats you like you were part of the family.;service;positive
Great value for the quality ingredients.;food;positive
Great value for the quality ingredients.;price;positive
Perhaps it was an off night, but it was suprisingly average for a 9.3 rating.;anecdotes/miscellaneous;negative
delicious.;food;positive
Skip this restaurant, it's a big disappointment.;anecdotes/miscellaneous;negative
One of us actually liked the expresso - that's it.;food;conflict
Someone else recommended the dessert - we also left that.;food;negative
Cute place, nice wait staff but would never go there again.;service;positive
Cute place, nice wait staff but would never go there again.;ambience;positive
Fish was overdone.;food;negative
To celebrate a birthday, three of us went to Mare anticipating great food.;anecdotes/miscellaneous;neutral
--Eat Club is a roving group of NYC gluttons;anecdotes/miscellaneous;neutral
After the review I treked into Brooklyn.;anecdotes/miscellaneous;neutral
I think locals rate this place so high.;anecdotes/miscellaneous;neutral
Delivery service is great too.;service;positive
It has been my first choice ever since I discovered it .;anecdotes/miscellaneous;positive
NO more reservations, expensive tips and annoying stuff.;service;positive
We do not need to go to a four-star restaurant anymore.;anecdotes/miscellaneous;neutral
If it isn't for the food (A+++), it must be the service or the ambience.;food;positive
If it isn't for the food (A+++), it must be the service or the ambience.;service;positive
If it isn't for the food (A+++), it must be the service or the ambience.;ambience;positive
I wasn't there for the Half-Price Saturday Night Special, but Tuesday Night.;anecdotes/miscellaneous;neutral
The plain pizza was soggy and the creative wild mushroom(third generation-Fornini) pizza we had was drenched with truffle oil in the middle( again making it soggy) and nothingon the rest.;food;negative
First off, the waitress was completely unattentive the 2 times we saw her(odd in a restaurant with 6 tables) and got our order wrong.;service;negative
